submitit INFO (2023-11-07 23:26:03,477) - Starting with JobEnvironment(job_id=14165175, hostname=gpusrv51.scidom.de, local_rank=0(1), node=0(1), global_rank=0(1))
submitit INFO (2023-11-07 23:26:03,478) - Loading pickle: /home/icb/alessandro.palma/environment/IMPA/IMPA/IMPA/../project_dir/multiruns/2023-11-07_23-25-56/.submitit/14165175/14165175_submitted.pkl
Number of parameters in generator: 24318595
Number of parameters in style_encoder: 14329472
Number of parameters in discriminator: 14299718
Number of parameters in mapping_network: 11328
Initializing embedding_matrix...
Initializing generator...
Initializing style_encoder...
Initializing discriminator...
Initializing mapping_network...
[Adam (
Parameter Group 0
    amsgrad: False
    betas: [0, 0.99]
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), Adam (
Parameter Group 0
    amsgrad: False
    betas: [0, 0.99]
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), Adam (
Parameter Group 0
    amsgrad: False
    betas: [0, 0.99]
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
), Adam (
Parameter Group 0
    amsgrad: False
    betas: [0, 0.99]
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
)]

Training: |          | 0/? [00:00<?, ?it/s]
Training:   0%|          | 0/571 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/571 [00:00<?, ?it/s] 
Epoch 0:   0%|          | 1/571 [00:21<3:24:17,  0.05it/s]
Epoch 0:   0%|          | 1/571 [00:21<3:24:17,  0.05it/s, v_num=6ki3]
Epoch 0:   0%|          | 2/571 [00:21<1:44:18,  0.09it/s, v_num=6ki3]
Epoch 0:   0%|          | 2/571 [00:21<1:44:18,  0.09it/s, v_num=6ki3]
Epoch 0:   1%|          | 3/571 [00:22<1:10:58,  0.13it/s, v_num=6ki3]
Epoch 0:   1%|          | 3/571 [00:22<1:10:58,  0.13it/s, v_num=6ki3]
Epoch 0:   1%|          | 4/571 [00:22<54:18,  0.17it/s, v_num=6ki3]  
Epoch 0:   1%|          | 4/571 [00:22<54:18,  0.17it/s, v_num=6ki3]
Epoch 0:   1%|          | 5/571 [00:23<44:18,  0.21it/s, v_num=6ki3]
Epoch 0:   1%|          | 5/571 [00:23<44:18,  0.21it/s, v_num=6ki3]
Epoch 0:   1%|          | 6/571 [00:23<37:37,  0.25it/s, v_num=6ki3]
Epoch 0:   1%|          | 6/571 [00:23<37:37,  0.25it/s, v_num=6ki3]
Epoch 0:   1%|          | 7/571 [00:24<32:50,  0.29it/s, v_num=6ki3]
Epoch 0:   1%|          | 7/571 [00:24<32:50,  0.29it/s, v_num=6ki3]
Epoch 0:   1%|▏         | 8/571 [00:24<29:16,  0.32it/s, v_num=6ki3]
Epoch 0:   1%|▏         | 8/571 [00:24<29:16,  0.32it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 9/571 [00:25<26:28,  0.35it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 9/571 [00:25<26:28,  0.35it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 10/571 [00:25<24:15,  0.39it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 10/571 [00:25<24:15,  0.39it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 11/571 [00:26<22:25,  0.42it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 11/571 [00:26<22:25,  0.42it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 12/571 [00:26<20:54,  0.45it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 12/571 [00:26<20:54,  0.45it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 13/571 [00:27<19:36,  0.47it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 13/571 [00:27<19:36,  0.47it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 14/571 [00:27<18:30,  0.50it/s, v_num=6ki3]
Epoch 0:   2%|▏         | 14/571 [00:27<18:30,  0.50it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 15/571 [00:28<17:32,  0.53it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 15/571 [00:28<17:32,  0.53it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 16/571 [00:28<16:42,  0.55it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 16/571 [00:28<16:42,  0.55it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 17/571 [00:29<15:57,  0.58it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 17/571 [00:29<15:57,  0.58it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 18/571 [00:29<15:17,  0.60it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 18/571 [00:29<15:17,  0.60it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 19/571 [00:30<14:42,  0.63it/s, v_num=6ki3]
Epoch 0:   3%|▎         | 19/571 [00:30<14:42,  0.63it/s, v_num=6ki3]
Epoch 0:   4%|▎         | 20/571 [00:30<14:10,  0.65it/s, v_num=6ki3]
Epoch 0:   4%|▎         | 20/571 [00:30<14:10,  0.65it/s, v_num=6ki3]
Epoch 0:   4%|▎         | 21/571 [00:31<13:41,  0.67it/s, v_num=6ki3]
Epoch 0:   4%|▎         | 21/571 [00:31<13:41,  0.67it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 22/571 [00:31<13:14,  0.69it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 22/571 [00:31<13:14,  0.69it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 23/571 [00:32<12:50,  0.71it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 23/571 [00:32<12:50,  0.71it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 24/571 [00:32<12:27,  0.73it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 24/571 [00:32<12:27,  0.73it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 25/571 [00:33<12:07,  0.75it/s, v_num=6ki3]
Epoch 0:   4%|▍         | 25/571 [00:33<12:07,  0.75it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 26/571 [00:33<11:48,  0.77it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 26/571 [00:33<11:48,  0.77it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 27/571 [00:34<11:30,  0.79it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 27/571 [00:34<11:30,  0.79it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 28/571 [00:34<11:14,  0.81it/s, v_num=6ki3]
Epoch 0:   5%|▍         | 28/571 [00:34<11:14,  0.81it/s, v_num=6ki3]
Epoch 0:   5%|▌         | 29/571 [00:35<10:58,  0.82it/s, v_num=6ki3]
Epoch 0:   5%|▌         | 29/571 [00:35<10:58,  0.82it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 67/571 [00:53<06:44,  1.25it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 68/571 [00:54<06:41,  1.25it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 68/571 [00:54<06:41,  1.25it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 69/571 [00:54<06:38,  1.26it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 69/571 [00:54<06:38,  1.26it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 70/571 [00:55<06:35,  1.27it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 70/571 [00:55<06:35,  1.27it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 71/571 [00:55<06:32,  1.27it/s, v_num=6ki3]
Epoch 0:  12%|█▏        | 71/571 [00:55<06:32,  1.27it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 72/571 [00:56<06:29,  1.28it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 72/571 [00:56<06:29,  1.28it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 73/571 [00:56<06:26,  1.29it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 73/571 [00:56<06:26,  1.29it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 74/571 [00:57<06:23,  1.29it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 74/571 [00:57<06:23,  1.29it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 75/571 [00:57<06:21,  1.30it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 75/571 [00:57<06:21,  1.30it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 76/571 [00:58<06:18,  1.31it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 76/571 [00:58<06:18,  1.31it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 77/571 [00:58<06:16,  1.31it/s, v_num=6ki3]
Epoch 0:  13%|█▎        | 77/571 [00:58<06:16,  1.31it/s, v_num=6ki3]
Epoch 0:  14%|█▎        | 78/571 [00:59<06:13,  1.32it/s, v_num=6ki3]
Epoch 0:  14%|█▎        | 78/571 [00:59<06:13,  1.32it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 79/571 [00:59<06:11,  1.33it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 79/571 [00:59<06:11,  1.33it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 80/571 [01:00<06:08,  1.33it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 80/571 [01:00<06:08,  1.33it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 81/571 [01:00<06:06,  1.34it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 81/571 [01:00<06:06,  1.34it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 82/571 [01:01<06:04,  1.34it/s, v_num=6ki3]
Epoch 0:  14%|█▍        | 82/571 [01:01<06:04,  1.34it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 83/571 [01:01<06:02,  1.35it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 83/571 [01:01<06:02,  1.35it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 84/571 [01:02<05:59,  1.35it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 84/571 [01:02<05:59,  1.35it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 85/571 [01:02<05:57,  1.36it/s, v_num=6ki3]
Epoch 0:  15%|█▍        | 85/571 [01:02<05:57,  1.36it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 86/571 [01:03<05:55,  1.36it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 86/571 [01:03<05:55,  1.36it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 87/571 [01:03<05:53,  1.37it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 87/571 [01:03<05:53,  1.37it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 88/571 [01:04<05:51,  1.37it/s, v_num=6ki3]
Epoch 0:  15%|█▌        | 88/571 [01:04<05:51,  1.37it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 89/571 [01:04<05:49,  1.38it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 89/571 [01:04<05:49,  1.38it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 90/571 [01:05<05:47,  1.38it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 90/571 [01:05<05:47,  1.38it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 91/571 [01:05<05:45,  1.39it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 91/571 [01:05<05:45,  1.39it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 92/571 [01:05<05:43,  1.39it/s, v_num=6ki3]
Epoch 0:  16%|█▌        | 92/571 [01:05<05:43,  1.39it/s, v_num=6ki3]
Epoch 0:  16%|█▋        | 93/571 [01:06<05:41,  1.40it/s, v_num=6ki3]
Epoch 0:  16%|█▋        | 93/571 [01:06<05:41,  1.40it/s, v_num=6ki3]
Epoch 0:  16%|█▋        | 94/571 [01:06<05:39,  1.40it/s, v_num=6ki3]
Epoch 0:  16%|█▋        | 94/571 [01:06<05:39,  1.40it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 95/571 [01:07<05:37,  1.41it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 95/571 [01:07<05:37,  1.41it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 96/571 [01:07<05:36,  1.41it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 96/571 [01:07<05:36,  1.41it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 97/571 [01:08<05:34,  1.42it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 97/571 [01:08<05:34,  1.42it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 98/571 [01:08<05:32,  1.42it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 98/571 [01:08<05:32,  1.42it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 99/571 [01:09<05:30,  1.43it/s, v_num=6ki3]
Epoch 0:  17%|█▋        | 99/571 [01:09<05:30,  1.43it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 100/571 [01:09<05:29,  1.43it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 100/571 [01:09<05:29,  1.43it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 101/571 [01:10<05:27,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 101/571 [01:10<05:27,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 102/571 [01:10<05:25,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 102/571 [01:10<05:25,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 103/571 [01:11<05:24,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 103/571 [01:11<05:24,  1.44it/s, v_num=6ki3]
Epoch 0:  18%|█▊        | 104/571 [01:11<05:22,  1.45it/s, v_num=6ki3]
